recording_id,duration,conversation_detected,conversation_confidence,caller_has_speech,receiver_has_speech,caller_speech_duration,receiver_speech_duration,turn_switches,snr_db
97934429c0092cede0f17fa7de97195j,34.07975,True,1.0,True,True,13.854375,6.041249999999998,11,101.0927734375
5aa29dd411eec76cf0ca9e08fdd7195p,8.97975,True,1.0,True,True,1.5187499999999985,1.4850000000000008,3,103.8983154296875
adc0031af9dbfa1098673a494525195i,12.52,True,0.8638852239840912,True,True,2.4637499999999966,1.265624999999999,5,88.94786834716797
52e7974acebe574379d92c95bafc195k,14.83975,True,1.0,True,True,4.4381249999999985,2.6662500000000002,5,100.12879943847656
c87f820c38ed154832e95bbfa759195g,10.008,True,0.7,True,True,5.248125000000002,5.248125000000002,7,104.7775650024414
390b4bfd22ba4c24886ad3c16d5d195q,10.944,True,0.7,True,True,5.197500000000002,5.197500000000002,7,87.1895751953125
38e6814f069821abbb0185261ed2195n,43.272,True,0.7,True,True,32.67,32.67,13,105.33890533447266
7501eb06cb153d7fe5480fd53163195q,20.3,True,0.959775936883629,True,True,7.4081249999999965,8.555624999999997,5,105.85018920898438
248c9bb3269ea787062969877a65195l,9.72,True,0.7,True,True,8.876250000000002,8.876250000000002,3,111.75514221191406
afe77f6ad2b745c3150292869683195n,19.83975,True,1.0,True,True,7.121250000000003,7.053750000000001,6,108.26455688476562
0e3e60ce3528a22e5fe7351bd6b0195l,34.272,True,0.7,True,True,27.185624999999995,27.185624999999995,15,102.97905731201172
5710c51bd13a5e77beb00d74f029195n,21.744,True,0.7,True,True,9.855,9.855,17,100.97403717041016
09f33f9a9d894251090feae4ffb0195p,12.719375,True,0.8735180131072557,True,True,0.489374999999999,0.9956249999999969,1,83.29972076416016
958f0a6808934369e8a3aac7a887195k,63.05975,True,1.0,True,True,27.573749999999983,25.008750000000003,20,107.2067642211914
b5adf0a0a8ee2fd0d303d63ccad9195q,26.568,True,0.6791272727272727,True,True,15.676875000000003,15.676875000000003,11,102.7046890258789
d303ce3cdb4105a6bda3f27ae143195d,11.23975,True,0.9633390134529147,True,True,3.3749999999999987,3.763124999999998,5,96.40827941894531
181abd17771c5f7032a06801abae195k,21.99975,True,1.0,True,True,7.3575000000000035,7.306875000000002,11,106.32560729980469
3ab879852a1bd6a98b192729499f195d,7.81975,False,0.2,True,False,0.9618750000000009,0.0,0,85.36581420898438
a86734df38b18c744da62343f48e195q,11.059875,False,0.5113095238095239,False,True,2.8349999999999986,0.7931250000000021,3,89.91272735595703
97e4217f02c67a63aa9dc9c76495195d,11.49975,False,0.2,False,True,0.0,1.6200000000000023,0,96.57622528076172
fe08341d5fd103ab6567b99dc2ae195g,27.43975,True,1.0,True,True,7.762500000000001,5.7375,9,103.65642547607422
482812418eb8fd6baeda76110555195q,13.0,False,0.1,False,True,0.0,0.6243749999999997,0,79.4801254272461
9b55e61f04c3b4e42e1ba44456fe195q,33.15975,True,1.0,True,True,17.92125,8.133750000000008,10,102.98225402832031
eed66d20ce1466c9e743f9fe7ed2195m,121.464,True,0.7,True,True,74.43562500000002,74.43562500000002,37,100.60948181152344
64e481ff8e787742ad6e17c640b7195h,13.95975,False,0.2,True,False,11.795625000000001,0.0,0,103.72760009765625
12e935e1883a64b376c3dc2d92b9195l,169.179875,True,1.0,True,True,65.82937500000008,95.25937499999999,42,107.99891662597656
f98099ea3aee77260980eb78316d195q,9.35975,True,0.8797852760736196,True,True,1.7887499999999994,2.7506250000000003,3,103.87298583984375
441dc53ef7adb99b01f8c9d07461195e,201.85975,True,0.8437462092244403,True,True,147.673125,22.949999999999985,39,104.45343017578125
8075ffe0b17092b73ac271709beb195q,14.976,True,0.5400716646634617,True,True,1.7043750000000029,1.7043750000000029,3,84.9990005493164
f70fedeac5595877e95d97705216195q,32.328,True,0.5175035495545657,True,True,2.6156249999999996,2.6156249999999996,1,91.81815338134766
165d008601fd01550d2692003b97195q,17.41975,False,0.5124870466321243,False,True,2.7675,6.51375,4,96.61463928222656
22deed95399ed0beba56d0376087195j,4.12,True,0.8977624309392264,True,True,3.054375000000001,2.46375,1,106.05335235595703
dad9519fb243dcf53a0d760e10ed195q,9.79975,False,0.2,False,True,0.0,0.8268750000000007,0,87.08064270019531
