recording_id,duration,conversation_detected,conversation_confidence,caller_has_speech,receiver_has_speech,caller_speech_duration,receiver_speech_duration,turn_switches,snr_db
15ffa33419a65e2f93c2d2a7c349195j,100.51975,True,1.0,True,True,45.427500000000016,27.32062499999997,28,108.64529418945312
31ae08445f47e0b3f881d0978dfb195c,5.37975,False,0.4333333333333333,True,False,0.25312500000000004,0.3037500000000002,1,82.3829574584961
d5259990861d4266198b6c64f275195g,56.51975,True,0.8574551569506726,True,True,6.007500000000009,30.104999999999986,16,103.33184051513672
750d31b5d70ea9239f9ac2b656ed195h,10.39975,True,1.0,True,True,1.9237500000000005,1.5693750000000006,2,108.69454193115234
565064811d076d8d4c41235e48ec195q,13.89975,True,1.0,True,True,4.89375,4.623750000000001,5,103.55604553222656
cfc73c818d989dda98e4309f9545195g,3.37975,False,0.5769565217391305,True,False,1.9406250000000003,0.5231250000000001,1,97.5863265991211
9ed5290d27c211e5c3589f53b33a195m,17.02,True,1.0,True,True,6.395624999999999,5.062500000000001,5,100.94755554199219
34273f9be9a2d64befe7af02255a195l,40.69975,True,0.9308455284552843,True,True,15.389999999999997,31.134375,4,101.55541229248047
b036687955b9fcfa0bb7b7090c0f195n,604.06,True,1.0,True,True,345.12749999999966,142.6443750000001,163,111.71614074707031
cbb005bfc13f396ad27a6cd6cbf7195j,122.51975,True,1.0,True,True,51.80624999999999,30.864375000000003,24,104.38589477539062
cc23ca120f5b94ec8429ab9ecf26195c,7.27975,True,0.7308571428571429,True,True,5.90625,1.8225000000000002,2,100.63053131103516
c6d3e7e796a5dc3f7853ab8468e1195l,10.12,False,0.2868421052631579,False,True,0.23625000000000002,0.6412500000000003,1,87.9096908569336
b17a8ca8a3d2ae5c0c882181f82e195e,14.81975,False,0.41571428571428576,False,True,1.4174999999999986,1.2149999999999994,3,92.9002685546875
96b607d29641e449674a8208c2d6195l,4.09975,True,0.831415147265077,True,True,0.7762499999999999,0.54,1,99.59654235839844
ccfad55dc7bb03e29f7a077ed4ef195j,5.02,True,1.0,True,True,0.7931250000000001,0.7087500000000002,1,99.75254821777344
909b172e8198fadf000fb2486d03195j,7.9,True,1.0,True,True,3.5100000000000016,2.8350000000000017,4,96.49291229248047
c215ee479834e5072b16c7d4db82195o,32.305,True,0.8319918686906957,True,True,17.85375,2.6493749999999947,8,98.79344940185547
